<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.14	00:00:00	1.07307	1.07497	1.06790	1.07327	137828	0	50
2023.03.15	00:00:00	1.07325	1.07599	1.05162	1.05757	156687	0	50
2023.03.16	00:00:00	1.05768	1.06356	1.05511	1.06133	144693	0	50
2023.03.17	00:00:00	1.06066	1.06853	1.06014	1.06647	101885	0	50
2023.03.20	00:00:00	1.06883	1.07310	1.06315	1.07235	112367	0	50
2023.03.21	00:00:00	1.07185	1.07885	1.07040	1.07695	79082	0	50
2023.03.22	00:00:00	1.07661	1.09125	1.07591	1.08549	95859	0	50
2023.03.23	00:00:00	1.08554	1.09299	1.08243	1.08323	103339	0	50
2023.03.24	00:00:00	1.08275	1.08388	1.07133	1.07602	111756	0	50
2023.03.27	00:00:00	1.07749	1.08001	1.07450	1.07984	75980	0	50
2023.03.28	00:00:00	1.07970	1.08486	1.07934	1.08457	68250	0	50
2023.03.29	00:00:00	1.08443	1.08713	1.08180	1.08443	68927	0	50
2023.03.30	00:00:00	1.08432	1.09264	1.08237	1.09054	70303	0	50
2023.03.31	00:00:00	1.09055	1.09258	1.08368	1.08427	72053	0	50
2023.04.03	00:00:00	1.08401	1.09167	1.07883	1.09024	76823	0	50
2023.04.04	00:00:00	1.08894	1.09733	1.08829	1.09557	75615	0	50
2023.04.05	00:00:00	1.09508	1.09697	1.08912	1.09070	73761	0	50
2023.04.06	00:00:00	1.09018	1.09378	1.08846	1.09208	57536	0	50
2023.04.07	00:00:00	1.09199	1.09241	1.08765	1.08971	25002	0	50
2023.04.10	00:00:00	1.08984	1.09174	1.08314	1.08604	52643	0	50
2023.04.11	00:00:00	1.08533	1.09280	1.08533	1.09129	59208	0	50
2023.04.12	00:00:00	1.09089	1.10006	1.09079	1.09911	66636	0	50
2023.04.13	00:00:00	1.09916	1.10678	1.09768	1.10469	62321	0	50
2023.04.14	00:00:00	1.10461	1.10758	1.09724	1.09947	68729	0	50
2023.04.17	00:00:00	1.09882	1.09998	1.09092	1.09271	64306	0	50
2023.04.18	00:00:00	1.09204	1.09831	1.09204	1.09734	57327	0	50
2023.04.19	00:00:00	1.09716	1.09841	1.09174	1.09556	61081	0	50
2023.04.20	00:00:00	1.09538	1.09898	1.09336	1.09705	63278	0	50
2023.04.21	00:00:00	1.09651	1.09939	1.09381	1.09895	58548	0	50
2023.04.24	00:00:00	1.09911	1.10503	1.09659	1.10462	57800	0	50
2023.04.25	00:00:00	1.10451	1.10671	1.09642	1.09736	70991	0	50
2023.04.26	00:00:00	1.09714	1.10954	1.09662	1.10386	83202	0	50
2023.04.27	00:00:00	1.10398	1.10636	1.09922	1.10289	73568	0	50
2023.04.28	00:00:00	1.10278	1.10450	1.09626	1.10166	94209	0	50
2023.05.01	00:00:00	1.10262	1.10356	1.09645	1.09759	60076	0	50
2023.05.02	00:00:00	1.09717	1.10080	1.09423	1.09992	71747	0	50
2023.05.03	00:00:00	1.09971	1.10915	1.09955	1.10617	86174	0	50
2023.05.04	00:00:00	1.10590	1.10918	1.09863	1.10122	101409	0	50
2023.05.05	00:00:00	1.10068	1.10479	1.09667	1.10182	72587	0	50
2023.05.08	00:00:00	1.10194	1.10537	1.10001	1.10039	52466	0	50
2023.05.09	00:00:00	1.10024	1.10053	1.09413	1.09612	58954	0	50
2023.05.10	00:00:00	1.09599	1.10070	1.09416	1.09822	68040	0	50
2023.05.11	00:00:00	1.09804	1.09982	1.09002	1.09156	70604	0	50
2023.05.12	00:00:00	1.09153	1.09356	1.08479	1.08495	55855	0	50
2023.05.15	00:00:00	1.08550	1.08909	1.08459	1.08742	50084	0	50
2023.05.16	00:00:00	1.08741	1.09048	1.08551	1.08625	58416	0	50
2023.05.17	00:00:00	1.08604	1.08736	1.08102	1.08384	59871	0	50
2023.05.18	00:00:00	1.08390	1.08481	1.07625	1.07694	57510	0	50
2023.05.19	00:00:00	1.07689	1.08289	1.07601	1.08050	69611	0	50
2023.05.22	00:00:00	1.08049	1.08314	1.07958	1.08121	62691	0	50
2023.05.23	00:00:00	1.08107	1.08206	1.07604	1.07700	63756	0	50
2023.05.24	00:00:00	1.07693	1.08014	1.07482	1.07489	73078	0	50
2023.05.25	00:00:00	1.07488	1.07567	1.07073	1.07248	70979	0	50
2023.05.26	00:00:00	1.07250	1.07587	1.07019	1.07252	64807	0	50
2023.05.29	00:00:00	1.07157	1.07437	1.07057	1.07085	26678	0	50
2023.05.30	00:00:00	1.07069	1.07467	1.06726	1.07338	66292	0	50
2023.05.31	00:00:00	1.07340	1.07359	1.06352	1.06882	73214	0	50
2023.06.01	00:00:00	1.06896	1.07685	1.06618	1.07621	69509	0	50
2023.06.02	00:00:00	1.07618	1.07791	1.07053	1.07056	63367	0	50
2023.06.05	00:00:00	1.07098	1.07225	1.06745	1.07120	56974	0	50
2023.06.06	00:00:00	1.07117	1.07329	1.06671	1.06921	55973	0	50
2023.06.07	00:00:00	1.06922	1.07398	1.06683	1.06987	56233	0	50
2023.06.08	00:00:00	1.06973	1.07871	1.06951	1.07830	58974	0	50
2023.06.09	00:00:00	1.07804	1.07853	1.07430	1.07493	55950	0	50
2023.06.12	00:00:00	1.07455	1.07902	1.07332	1.07574	49668	0	50
2023.06.13	00:00:00	1.07565	1.08237	1.07528	1.07928	66983	0	50
2023.06.14	00:00:00	1.07928	1.08642	1.07739	1.08308	66241	0	50
2023.06.15	00:00:00	1.08239	1.09527	1.08038	1.09452	66931	0	50
2023.06.16	00:00:00	1.09445	1.09708	1.09179	1.09407	62406	0	50
2023.06.19	00:00:00	1.09398	1.09463	1.09071	1.09202	39206	0	50
2023.06.20	00:00:00	1.09213	1.09463	1.08923	1.09179	60861	0	50
2023.06.21	00:00:00	1.09123	1.09909	1.09058	1.09862	68028	0	50
2023.06.22	00:00:00	1.09860	1.10124	1.09486	1.09554	66985	0	50
2023.06.23	00:00:00	1.09555	1.09586	1.08445	1.08942	71360	0	50
2023.06.26	00:00:00	1.09033	1.09203	1.08876	1.09050	52849	0	50
2023.06.27	00:00:00	1.09056	1.09768	1.09020	1.09604	61335	0	50
2023.06.28	00:00:00	1.09600	1.09628	1.08971	1.09128	61506	0	50
2023.06.29	00:00:00	1.09121	1.09415	1.08603	1.08638	66581	0	50
2023.06.30	00:00:00	1.08636	1.09319	1.08354	1.09106	64225	0	50
2023.07.03	00:00:00	1.09105	1.09340	1.08704	1.09132	51256	0	50
2023.07.04	00:00:00	1.09069	1.09165	1.08765	1.08791	32053	0	50
2023.07.05	00:00:00	1.08790	1.09081	1.08510	1.08535	51298	0	50
2023.07.06	00:00:00	1.08535	1.09007	1.08335	1.08921	74424	0	50
2023.07.07	00:00:00	1.08882	1.09733	1.08670	1.09657	70294	0	50
2023.07.10	00:00:00	1.09600	1.10015	1.09436	1.10009	58617	0	50
2023.07.11	00:00:00	1.10007	1.10272	1.09771	1.10082	54136	0	50
2023.07.12	00:00:00	1.10078	1.11404	1.10000	1.11313	69639	0	50
2023.07.13	00:00:00	1.11295	1.12280	1.11242	1.12262	67736	0	50
2023.07.14	00:00:00	1.12258	1.12450	1.12041	1.12286	68163	0	50
2023.07.17	00:00:00	1.12315	1.12490	1.12035	1.12380	51591	0	50
2023.07.18	00:00:00	1.12308	1.12758	1.12092	1.12278	73414	0	50
2023.07.19	00:00:00	1.12280	1.12402	1.11744	1.12022	67353	0	50
2023.07.20	00:00:00	1.11978	1.12292	1.11185	1.11293	66986	0	50
2023.07.21	00:00:00	1.11289	1.11451	1.11079	1.11254	62789	0	50
2023.07.24	00:00:00	1.11207	1.11470	1.10602	1.10645	71304	0	50
2023.07.25	00:00:00	1.10636	1.10869	1.10210	1.10550	57640	0	50
2023.07.26	00:00:00	1.10484	1.11068	1.10378	1.10856	79022	0	50
2023.07.27	00:00:00	1.10815	1.11498	1.09660	1.09768	96729	0	50
2023.07.28	00:00:00	1.09762	1.10475	1.09436	1.10165	98893	0	50
2023.07.31	00:00:00	1.10209	1.10460	1.09935	1.09966	68136	0	50
2023.08.01	00:00:00	1.09964	1.10030	1.09524	1.09836	64741	0	50
2023.08.02	00:00:00	1.09840	1.10203	1.09181	1.09382	82889	0	50
2023.08.03	00:00:00	1.09375	1.09629	1.09124	1.09487	82318	0	50
2023.08.04	00:00:00	1.09490	1.10420	1.09317	1.10107	80800	0	50
2023.08.07	00:00:00	1.10100	1.10152	1.09655	1.10032	57196	0	50
2023.08.08	00:00:00	1.10023	1.10112	1.09291	1.09562	70904	0	50
2023.08.09	00:00:00	1.09561	1.09954	1.09495	1.09737	59099	0	50
2023.08.10	00:00:00	1.09734	1.10654	1.09674	1.09805	76567	0	50
2023.08.11	00:00:00	1.09798	1.10051	1.09431	1.09480	66679	0	50
2023.08.14	00:00:00	1.09484	1.09605	1.08748	1.09063	66360	0	50
2023.08.15	00:00:00	1.09047	1.09524	1.08969	1.09047	78763	0	50
2023.08.16	00:00:00	1.09022	1.09346	1.08716	1.08791	69909	0	50
2023.08.17	00:00:00	1.08789	1.09185	1.08566	1.08723	69641	0	50
2023.08.18	00:00:00	1.08711	1.08940	1.08450	1.08721	62730	0	50
2023.08.21	00:00:00	1.08680	1.09138	1.08649	1.08952	56606	0	50
2023.08.22	00:00:00	1.08950	1.09305	1.08330	1.08456	56552	0	50
2023.08.23	00:00:00	1.08450	1.08715	1.08025	1.08632	64520	0	50
2023.08.24	00:00:00	1.08625	1.08767	1.08051	1.08102	61931	0	50
2023.08.25	00:00:00	1.08100	1.08418	1.07660	1.07936	67229	0	50
2023.08.28	00:00:00	1.07950	1.08223	1.07931	1.08191	45727	0	50
2023.08.29	00:00:00	1.08103	1.08920	1.07824	1.08789	60077	0	50
2023.08.30	00:00:00	1.08796	1.09456	1.08552	1.09228	60596	0	50
2023.08.31	00:00:00	1.09199	1.09397	1.08352	1.08436	57719	0	50
2023.09.01	00:00:00	1.08375	1.08819	1.07722	1.07735	64406	0	50
2023.09.04	00:00:00	1.07760	1.07809	1.07732	1.07739	311	0	50
2023.09.04	01:00:00	1.07742	1.07770	1.07718	1.07736	670	0	50
2023.09.04	02:00:00	1.07731	1.07765	1.07717	1.07757	583	0	50
2023.09.04	03:00:00	1.07758	1.07802	1.07734	1.07789	1067	0	50
2023.09.04	04:00:00	1.07788	1.07823	1.07748	1.07766	1910	0	50
2023.09.04	05:00:00	1.07765	1.07874	1.07765	1.07858	1292	0	50
2023.09.04	06:00:00	1.07859	1.07872	1.07841	1.07859	1061	0	50
2023.09.04	07:00:00	1.07861	1.07872	1.07814	1.07870	779	0	50
2023.09.04	08:00:00	1.07868	1.07903	1.07855	1.07868	1167	0	50
2023.09.04	09:00:00	1.07869	1.07943	1.07836	1.07901	2081	0	50
2023.09.04	10:00:00	1.07903	1.08068	1.07888	1.07952	2913	0	50
2023.09.04	11:00:00	1.07953	1.08011	1.07909	1.07978	2162	0	50
2023.09.04	12:00:00	1.07979	1.08010	1.07926	1.07946	2057	0	50
2023.09.04	13:00:00	1.07947	1.08049	1.07936	1.08049	1574	0	50
2023.09.04	14:00:00	1.08048	1.08089	1.07994	1.08002	1563	0	50
2023.09.04	15:00:00	1.08003	1.08017	1.07953	1.07974	1866	0	50
2023.09.04	16:00:00	1.07975	1.08055	1.07951	1.07959	1910	0	50
2023.09.04	17:00:00	1.07958	1.07958	1.07834	1.07845	1605	0	50
2023.09.04	18:00:00	1.07844	1.07996	1.07837	1.07990	1250	0	50
2023.09.04	19:00:00	1.07991	1.08001	1.07922	1.07939	642	0	50
2023.09.04	20:00:00	1.07940	1.07962	1.07932	1.07950	253	0	50
2023.09.04	21:00:00	1.07951	1.07964	1.07949	1.07953	265	0	50
2023.09.04	22:00:00	1.07952	1.07953	1.07930	1.07939	286	0	50
2023.09.04	23:00:00	1.07941	1.07969	1.07941	1.07965	569	0	50
2023.09.05	00:00:00	1.07910	1.07941	1.07900	1.07938	377	0	50
2023.09.05	01:00:00	1.07938	1.07979	1.07938	1.07948	300	0	50
2023.09.05	02:00:00	1.07949	1.07951	1.07913	1.07913	461	0	50
2023.09.05	03:00:00	1.07914	1.07938	1.07888	1.07932	1163	0	50
2023.09.05	04:00:00	1.07933	1.07984	1.07854	1.07888	1821	0	50
2023.09.05	05:00:00	1.07887	1.07887	1.07835	1.07873	1478	0	50
2023.09.05	06:00:00	1.07874	1.07887	1.07810	1.07887	1040	0	50
2023.09.05	07:00:00	1.07890	1.07940	1.07867	1.07923	916	0	50
2023.09.05	08:00:00	1.07924	1.07937	1.07820	1.07860	1477	0	50
2023.09.05	09:00:00	1.07861	1.07865	1.07580	1.07667	3417	0	50
2023.09.05	10:00:00	1.07669	1.07718	1.07547	1.07566	4273	0	50
2023.09.05	11:00:00	1.07564	1.07588	1.07421	1.07483	3850	0	50
2023.09.05	12:00:00	1.07481	1.07571	1.07447	1.07484	2682	0	50
2023.09.05	13:00:00	1.07482	1.07492	1.07386	1.07395	2283	0	50
2023.09.05	14:00:00	1.07396	1.07399	1.07293	1.07326	2815	0	50
2023.09.05	15:00:00	1.07325	1.07482	1.07168	1.07440	5528	0	50
2023.09.05	16:00:00	1.07443	1.07487	1.07259	1.07293	6394	0	50
2023.09.05	17:00:00	1.07294	1.07301	1.07073	1.07084	5652	0	50
2023.09.05	18:00:00	1.07082	1.07324	1.07063	1.07267	3696	0	50
2023.09.05	19:00:00	1.07268	1.07322	1.07240	1.07296	2315	0	50
2023.09.05	20:00:00	1.07297	1.07315	1.07225	1.07230	1553	0	50
2023.09.05	21:00:00	1.07229	1.07268	1.07208	1.07217	1085	0	50
2023.09.05	22:00:00	1.07218	1.07273	1.07194	1.07214	1333	0	50
2023.09.05	23:00:00	1.07215	1.07231	1.07192	1.07219	842	0	50
2023.09.06	00:00:00	1.07220	1.07252	1.07210	1.07218	818	0	50
2023.09.06	01:00:00	1.07218	1.07264	1.07217	1.07264	297	0	50
2023.09.06	02:00:00	1.07263	1.07283	1.07240	1.07247	639	0	50
2023.09.06	03:00:00	1.07249	1.07261	1.07152	1.07194	1561	0	50
2023.09.06	04:00:00	1.07195	1.07218	1.07136	1.07146	2164	0	50
2023.09.06	05:00:00	1.07147	1.07344	1.07147	1.07342	1650	0	50
2023.09.06	06:00:00	1.07341	1.07347	1.07293	1.07333	1214	0	50
2023.09.06	07:00:00	1.07332	1.07362	1.07306	1.07359	1030	0	50
2023.09.06	08:00:00	1.07360	1.07388	1.07330	1.07383	1742	0	50
2023.09.06	09:00:00	1.07382	1.07396	1.07278	1.07315	2980	0	50
2023.09.06	10:00:00	1.07313	1.07482	1.07243	1.07292	4859	0	50
2023.09.06	11:00:00	1.07291	1.07377	1.07238	1.07341	2698	0	50
2023.09.06	12:00:00	1.07342	1.07352	1.07248	1.07324	2437	0	50
2023.09.06	13:00:00	1.07325	1.07443	1.07325	1.07386	2168	0	50
2023.09.06	14:00:00	1.07387	1.07489	1.07385	1.07440	2679	0	50
2023.09.06	15:00:00	1.07438	1.07456	1.07342	1.07370	3174	0	50
2023.09.06	16:00:00	1.07368	1.07404	1.07253	1.07384	5088	0	50
2023.09.06	17:00:00	1.07380	1.07380	1.07027	1.07091	8541	0	50
2023.09.06	18:00:00	1.07090	1.07187	1.07050	1.07129	3154	0	50
2023.09.06	19:00:00	1.07128	1.07211	1.07114	1.07208	2490	0	50
2023.09.06	20:00:00	1.07209	1.07290	1.07200	1.07279	1360	0	50
2023.09.06	21:00:00	1.07280	1.07295	1.07224	1.07260	1317	0	50
2023.09.06	22:00:00	1.07259	1.07283	1.07233	1.07261	1662	0	50
2023.09.06	23:00:00	1.07264	1.07281	1.07238	1.07258	1127	0	50
2023.09.07	00:00:00	1.07262	1.07262	1.07213	1.07235	1028	0	50
2023.09.07	01:00:00	1.07248	1.07275	1.07245	1.07253	891	0	50
2023.09.07	02:00:00	1.07252	1.07255	1.07223	1.07239	487	0	50
2023.09.07	03:00:00	1.07241	1.07260	1.07192	1.07222	1107	0	50
2023.09.07	04:00:00	1.07221	1.07311	1.07202	1.07310	1882	0	50
2023.09.07	05:00:00	1.07309	1.07310	1.07231	1.07279	1048	0	50
2023.09.07	06:00:00	1.07280	1.07320	1.07249	1.07299	893	0	50
2023.09.07	07:00:00	1.07297	1.07304	1.07179	1.07192	1039	0	50
2023.09.07	08:00:00	1.07193	1.07216	1.07157	1.07193	1541	0	50
2023.09.07	09:00:00	1.07192	1.07258	1.07149	1.07166	2477	0	50
2023.09.07	10:00:00	1.07167	1.07197	1.07083	1.07158	3845	0	50
2023.09.07	11:00:00	1.07156	1.07168	1.07081	1.07105	2996	0	50
2023.09.07	12:00:00	1.07106	1.07180	1.07072	1.07147	2715	0	50
2023.09.07	13:00:00	1.07149	1.07150	1.07042	1.07063	2396	0	50
2023.09.07	14:00:00	1.07065	1.07135	1.07031	1.07053	2061	0	50
2023.09.07	15:00:00	1.07054	1.07109	1.06863	1.06936	5046	0	50
2023.09.07	16:00:00	1.06935	1.07043	1.06911	1.06916	5292	0	50
2023.09.07	17:00:00	1.06917	1.07099	1.06864	1.07031	4531	0	50
2023.09.07	18:00:00	1.07032	1.07089	1.06947	1.07033	3109	0	50
2023.09.07	19:00:00	1.07034	1.07097	1.07032	1.07042	1714	0	50
2023.09.07	20:00:00	1.07041	1.07094	1.06987	1.06993	1540	0	50
2023.09.07	21:00:00	1.06991	1.07039	1.06942	1.06942	1270	0	50
2023.09.07	22:00:00	1.06943	1.07015	1.06939	1.06950	1655	0	50
2023.09.07	23:00:00	1.06952	1.06987	1.06949	1.06954	1091	0	50
2023.09.08	00:00:00	1.06965	1.06981	1.06953	1.06975	477	0	50
2023.09.08	01:00:00	1.06972	1.06987	1.06956	1.06957	335	0	50
2023.09.08	02:00:00	1.06958	1.06976	1.06944	1.06976	407	0	50
2023.09.08	03:00:00	1.06977	1.07153	1.06971	1.07142	2103	0	50
2023.09.08	04:00:00	1.07143	1.07210	1.07048	1.07172	2559	0	50
2023.09.08	05:00:00	1.07174	1.07230	1.07145	1.07179	1665	0	50
2023.09.08	06:00:00	1.07180	1.07184	1.07150	1.07166	858	0	50
2023.09.08	07:00:00	1.07165	1.07171	1.07128	1.07136	812	0	50
2023.09.08	08:00:00	1.07137	1.07262	1.07135	1.07243	1194	0	50
2023.09.08	09:00:00	1.07242	1.07282	1.07145	1.07155	2684	0	50
2023.09.08	10:00:00	1.07156	1.07191	1.07078	1.07088	3328	0	50
2023.09.08	11:00:00	1.07087	1.07176	1.07078	1.07118	2997	0	50
2023.09.08	12:00:00	1.07115	1.07115	1.06994	1.07034	2934	0	50
2023.09.08	13:00:00	1.07033	1.07047	1.06967	1.07005	2148	0	50
2023.09.08	14:00:00	1.07006	1.07050	1.06941	1.06992	2495	0	50
2023.09.08	15:00:00	1.06991	1.07137	1.06978	1.07024	3689	0	50
2023.09.08	16:00:00	1.07025	1.07265	1.06997	1.07265	4737	0	50
2023.09.08	17:00:00	1.07264	1.07438	1.07144	1.07155	4705	0	50
2023.09.08	18:00:00	1.07154	1.07175	1.07068	1.07089	3235	0	50
2023.09.08	19:00:00	1.07090	1.07135	1.07006	1.07045	1915	0	50
2023.09.08	20:00:00	1.07046	1.07108	1.07029	1.07058	1954	0	50
2023.09.08	21:00:00	1.07059	1.07087	1.06970	1.06980	1698	0	50
2023.09.08	22:00:00	1.06981	1.07006	1.06972	1.06993	1545	0	50
2023.09.08	23:00:00	1.06994	1.07030	1.06992	1.07002	1592	0	50
2023.09.11	00:00:00	1.07137	1.07202	1.07112	1.07148	600	0	50
2023.09.11	01:00:00	1.07150	1.07150	1.07074	1.07117	1200	0	50
2023.09.11	02:00:00	1.07118	1.07207	1.07084	1.07163	1309	0	50
2023.09.11	03:00:00	1.07164	1.07210	1.07101	1.07134	2412	0	50
2023.09.11	04:00:00	1.07133	1.07209	1.07103	1.07194	3057	0	50
2023.09.11	05:00:00	1.07196	1.07282	1.07190	1.07240	1930	0	50
2023.09.11	06:00:00	1.07241	1.07252	1.07196	1.07227	1492	0	50
2023.09.11	07:00:00	1.07229	1.07376	1.07217	1.07355	2360	0	50
2023.09.11	08:00:00	1.07356	1.07414	1.07286	1.07289	2906	0	50
2023.09.11	09:00:00	1.07291	1.07356	1.07243	1.07332	3113	0	50
2023.09.11	10:00:00	1.07329	1.07374	1.07252	1.07260	3415	0	50
2023.09.11	11:00:00	1.07258	1.07333	1.07223	1.07286	3282	0	50
2023.09.11	12:00:00	1.07287	1.07346	1.07236	1.07327	2969	0	50
2023.09.11	13:00:00	1.07326	1.07340	1.07264	1.07323	2733	0	50
2023.09.11	14:00:00	1.07322	1.07325	1.07182	1.07197	2558	0	50
2023.09.11	15:00:00	1.07198	1.07279	1.07155	1.07276	3802	0	50
2023.09.11	16:00:00	1.07275	1.07371	1.07224	1.07358	4731	0	50
2023.09.11	17:00:00	1.07359	1.07594	1.07349	1.07459	4871	0	50
2023.09.11	18:00:00	1.07457	1.07500	1.07412	1.07427	2517	0	50
2023.09.11	19:00:00	1.07428	1.07580	1.07428	1.07513	2060	0	50
2023.09.11	20:00:00	1.07511	1.07525	1.07442	1.07458	2037	0	50
2023.09.11	21:00:00	1.07459	1.07516	1.07445	1.07453	1715	0	50
2023.09.11	22:00:00	1.07454	1.07505	1.07445	1.07489	2119	0	50
2023.09.11	23:00:00	1.07490	1.07508	1.07478	1.07499	1485	0	50
2023.09.12	00:00:00	1.07496	1.07534	1.07413	1.07489	1177	0	50
2023.09.12	01:00:00	1.07501	1.07527	1.07499	1.07500	498	0	50
2023.09.12	02:00:00	1.07499	1.07509	1.07475	1.07475	443	0	50
2023.09.12	03:00:00	1.07476	1.07478	1.07423	1.07440	1257	0	50
2023.09.12	04:00:00	1.07439	1.07693	1.07377	1.07409	2561	0	50
2023.09.12	05:00:00	1.07410	1.07513	1.07391	1.07511	1935	0	50
2023.09.12	06:00:00	1.07510	1.07512	1.07445	1.07464	1226	0	50
2023.09.12	07:00:00	1.07463	1.07465	1.07386	1.07391	1123	0	50
2023.09.12	08:00:00	1.07392	1.07409	1.07358	1.07363	1314	0	50
2023.09.12	09:00:00	1.07365	1.07411	1.07305	1.07325	2558	0	50
2023.09.12	10:00:00	1.07326	1.07349	1.07123	1.07135	3749	0	50
2023.09.12	11:00:00	1.07136	1.07236	1.07125	1.07147	3264	0	50
2023.09.12	12:00:00	1.07146	1.07262	1.07135	1.07225	2985	0	50
2023.09.12	13:00:00	1.07226	1.07244	1.07121	1.07161	2273	0	50
2023.09.12	14:00:00	1.07160	1.07188	1.07086	1.07182	2645	0	50
2023.09.12	15:00:00	1.07181	1.07210	1.07058	1.07076	3882	0	50
2023.09.12	16:00:00	1.07074	1.07189	1.07055	1.07175	4076	0	50
2023.09.12	17:00:00	1.07176	1.07181	1.07104	1.07140	3070	0	50
2023.09.12	18:00:00	1.07141	1.07303	1.07138	1.07256	2231	0	50
2023.09.12	19:00:00	1.07257	1.07376	1.07217	1.07234	1777	0	50
2023.09.12	20:00:00	1.07233	1.07342	1.07233	1.07261	2233	0	50
2023.09.12	21:00:00	1.07262	1.07345	1.07247	1.07324	2202	0	50
2023.09.12	22:00:00	1.07325	1.07340	1.07276	1.07282	2074	0	50
2023.09.12	23:00:00	1.07281	1.07648	1.07277	1.07547	2798	0	50
2023.09.13	00:00:00	1.07538	1.07630	1.07480	1.07582	1027	0	50
2023.09.13	01:00:00	1.07585	1.07608	1.07546	1.07562	655	0	50
2023.09.13	02:00:00	1.07563	1.07580	1.07527	1.07531	751	0	50
2023.09.13	03:00:00	1.07532	1.07642	1.07531	1.07595	1762	0	50
